1651010401;869170034050550;30.72;34.25;53.320393;-6.307228
1651010403;869170034050733;12.1;13.32;53.405084;-6.221096
1651010409;869170034044686;10.93;13.53;53.406274;-6.231397
1651010415;869170034081928;10.38;11.18;53.344617;-6.254761
1651010420;869170033935751;29.65;32.35;53.321945;-6.267489
1651010420;869170034052879;13.67;14.9;53.369354;-6.25859
1651010421;869170034045121;9.73;12.03;53.391046;-6.168369
1651010421;869170033931073;15.47;17.15;53.390743;-6.264541
1651010422;869170033930547;25.24;26.93;53.306345;-6.197589
1651010423;869170034084252;23.67;26.17;53.33684;-6.293532
1651010433;869170034063280;16.2;17.96;53.387039;-6.258155
1651010435;869170034084252;23.0;24.83;53.336838;-6.293522
1651010436;869170034050550;28.0;30.98;53.320393;-6.307228
1651010438;869170033930471;29.25;31.3;53.31871;-6.321327
1651010444;869170034044686;13.95;16.28;53.406274;-6.231397
1651010447;869170034084252;23.42;24.08;53.336838;-6.293517
1651010447;869170034050733;11.78;12.3;53.405084;-6.221096
1651010450;869170034081928;8.17;9.35;53.344617;-6.254761
1651010451;869170033930711;9.48;10.15;53.34409;-6.272385
1651010456;869170034052879;14.25;15.42;53.369354;-6.25859
1651010456;869170033931073;15.8;17.44;53.390743;-6.264541
1651010458;869170034084252;22.67;23.67;53.336838;-6.29351
1651010465;869170034063280;15.38;16.92;53.387039;-6.258155
1651010470;869170034084252;19.83;20.67;53.336848;-6.293532
1651010471;869170034050550;28.42;32.05;53.320393;-6.307228
1651010473;869170033935751;30.13;34.67;53.321945;-6.267489
1651010474;869170033930471;30.33;33.45;53.31871;-6.321327
1651010480;869170034045121;8.25;9.53;53.391046;-6.168369
1651010480;869170034044686;11.06;12.55;53.406274;-6.231397
1651010483;869170034081928;7.89;8.09;53.344617;-6.254761
1651010483;869170033930547;25.63;26.97;53.306345;-6.197589
1651010486;869170033930711;10.8;11.15;53.34409;-6.272385
1651010490;869170034050733;11.4;12.2;53.405084;-6.221096
1651010492;869170034052879;14.17;14.77;53.369354;-6.25859
1651010500;869170034063280;16.2;18.15;53.387039;-6.258155
1651010500;869170034084252;22.25;25.75;53.336858;-6.293532
1651010501;869170033935751;29.12;32.58;53.321945;-6.267489
1651010508;869170033930471;30.58;34.95;53.31871;-6.321327
1651010512;869170034084252;21.25;25.58;53.336858;-6.293532
1651010514;869170033931073;16.2;18.34;53.390743;-6.264541
1651010515;869170034045121;9.81;11.09;53.391046;-6.168369
1651010515;869170034044686;11.78;13.52;53.406274;-6.231397
1651010518;869170033930547;25.2;26.9;53.306345;-6.197589
1651010523;869170033930711;10.2;10.5;53.34409;-6.272385
1651010523;869170034084252;22.17;24.0;53.336858;-6.293532
1651010531;869170034050550;31.33;35.25;53.320393;-6.307228
1651010533;869170034052879;14.02;14.28;53.369354;-6.25859
1651010533;869170034050733;11.42;12.17;53.405084;-6.221096
1651010535;869170034084252;19.5;21.83;53.336858;-6.293532
1651010535;869170034063280;15.34;17.45;53.387039;-6.258155
1651010536;869170033935751;28.57;31.78;53.321945;-6.267489
1651010537;869170034081928;9.65;10.4;53.344617;-6.254761
1651010542;869170033930471;29.73;33.27;53.31871;-6.321327
1651010546;869170034084252;17.58;21.33;53.336858;-6.293532
1651010549;869170033931073;16.53;18.13;53.390743;-6.264541
1651010550;869170034045121;9.86;11.08;53.391046;-6.168369
1651010554;869170033930547;24.68;26.65;53.306345;-6.197589
1651010558;869170033930711;10.05;10.63;53.34409;-6.272385
1651010568;869170034050550;27.65;30.42;53.320393;-6.307228
1651010569;869170033935751;26.77;28.73;53.321945;-6.267489
1651010570;869170034063280;16.31;17.3;53.387039;-6.258155
1651010572;869170034081928;8.74;9.74;53.344617;-6.254761
1651010576;869170034050733;12.82;13.39;53.405084;-6.221096
1651010576;869170033930471;28.4;30.8;53.31871;-6.321327
1651010577;869170034084252;19.69;21.23;53.336862;-6.293547
1651010585;869170033931073;13.95;15.85;53.390743;-6.264541
1651010586;869170034045121;9.48;11.58;53.391046;-6.168369
1651010589;869170034084252;19.33;24.42;53.336868;-6.293543
1651010590;869170033930547;25.54;27.05;53.306345;-6.197589
1651010591;869170034052879;13.69;14.97;53.369354;-6.25859
1651010595;869170033930711;10.3;10.91;53.34409;-6.272385
1651010596;869170033935751;28.05;30.75;53.321945;-6.267489
1651010600;869170034084252;16.33;19.0;53.336868;-6.29354
1651010603;869170034050550;28.2;30.55;53.320393;-6.307228
1651010607;869170034081928;7.26;7.92;53.344617;-6.254761
1651010612;869170034084252;15.58;17.58;53.33686;-6.29355
1651010620;869170033931073;17.63;19.45;53.390743;-6.264541
1651010622;869170034045121;9.5;11.05;53.391046;-6.168369
1651010622;869170033930547;26.23;27.43;53.306345;-6.197589
1651010623;869170034084252;17.5;19.67;53.336855;-6.293555
1651010624;869170034063280;16.65;19.32;53.387039;-6.258155
1651010627;869170034052879;14.2;14.53;53.369354;-6.25859
1651010636;869170034050733;11.34;12.1;53.405084;-6.221096
1651010637;869170034050550;27.37;31.17;53.320393;-6.307228
1651010637;869170033930471;29.17;32.87;53.31871;-6.321327
1651010642;869170034081928;9.1;11.98;53.344617;-6.254761
1651010654;869170034084252;20.75;26.25;53.336858;-6.293553
1651010655;869170033930711;10.15;11.38;53.34409;-6.272385
1651010656;869170033931073;17.45;18.73;53.390743;-6.264541
1651010657;869170033935751;27.72;29.15;53.321945;-6.267489
1651010660;869170034063280;16.97;17.95;53.387039;-6.258155
1651010663;869170034052879;14.9;15.95;53.369354;-6.25859
1651010664;869170034050550;28.43;32.2;53.320393;-6.307228
1651010665;869170034084252;21.0;22.67;53.336868;-6.293555
1651010670;869170034050733;12.31;13.06;53.405084;-6.221096
1651010676;869170033930471;29.92;33.95;53.31871;-6.321327
1651010677;869170034084252;19.33;19.5;53.336872;-6.293558
1651010677;869170034081928;7.7;8.35;53.344617;-6.254761
1651010680;869170033930547;26.07;27.33;53.306345;-6.197589
1651010681;869170034045121;11.23;12.65;53.391046;-6.168369
1651010688;869170034063280;16.47;18.47;53.387039;-6.258155
1651010688;869170034084252;18.5;20.33;53.336878;-6.293557
1651010690;869170033930711;10.1;11.15;53.34409;-6.272385
1651010691;869170033935751;29.0;31.28;53.321945;-6.267489
1651010700;869170034084252;14.67;18.08;53.336887;-6.293548
1651010702;869170034052879;14.72;15.52;53.369354;-6.25859
1651010705;869170034050733;11.32;11.98;53.405084;-6.221096
1651010711;869170033930471;29.98;33.38;53.31871;-6.321327
1651010713;869170033930547;25.12;27.05;53.306345;-6.197589
1651010715;869170034063280;16.97;18.3;53.387039;-6.258155
1651010716;869170034045121;9.38;10.78;53.391046;-6.168369
1651010716;869170033931073;15.38;16.17;53.390743;-6.264541
1651010721;869170034050550;30.5;32.08;53.320393;-6.307228
1651010723;869170033930711;9.6;10.4;53.34409;-6.272385
1651010728;869170033935751;28.18;31.15;53.321945;-6.267489
1651010730;869170034084252;21.58;22.25;53.336898;-6.293533
1651010737;869170034052879;14.33;15.53;53.369354;-6.25859
1651010737;869170034081928;8.7;9.43;53.344617;-6.254761
1651010741;869170034050733;12.08;12.92;53.405084;-6.221096
1651010742;869170034063280;17.33;18.83;53.387039;-6.258155
1651010742;869170034084252;22.42;23.75;53.3369;-6.293532
1651010743;869170033930471;29.42;33.78;53.31871;-6.321327
1651010748;869170034050550;26.37;30.13;53.320393;-6.307228
1651010749;869170033930547;25.2;26.58;53.306345;-6.197589
1651010750;869170033930711;9.05;10.2;53.34409;-6.272385
1651010751;869170033931073;15.92;17.67;53.390743;-6.264541
1651010752;869170034045121;10.85;13.4;53.391046;-6.168369
1651010753;869170034084252;19.67;23.0;53.336897;-6.293522
1651010754;869170034044686;9.94;11.09;53.406274;-6.231397
1651010763;869170033935751;29.02;31.2;53.321945;-6.267489
1651010765;869170034084252;18.0;21.67;53.33689;-6.293527
1651010772;869170033930471;29.46;32.04;53.31871;-6.321327
1651010775;869170034050550;28.03;31.52;53.320393;-6.307228
1651010775;869170034050733;12.3;12.75;53.405084;-6.221096
1651010776;869170034084252;18.25;21.0;53.33688;-6.29353
